B_mean,B_mean_sq_over_B2_mean,B_rms,count,cube_id,dBB,deltaB,deltaB_sq_over_B2_mean,direction,maximum,median,p90,p_value,q_name
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,2.0087731874139445,1.3185381877279043,1.899423197237962,2.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,1.883897555875848,1.5135048779388713,1.8275216106386225,2.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,1.445068305311511,1.2034432721694728,1.339289725778755,2.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,2.2986229212785707,1.244692295426389,1.7438646559606146,3.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,4.618103012702738,1.4943991590746633,3.1718343973697647,3.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,2.521163055534775,1.5477679980193069,2.1991648163135253,3.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,3.2411576039407857,1.57214995778464,3.0759654094889886,3.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,3.58607075971164,1.9479070287827913,3.139467680449666,3.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,1.8078676827235745,1.291198766755658,1.5746577688288184,3.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,2.7506653443375293,1.4621896255825955,2.2282101103643392,4.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,12.058820736947425,1.8737291462424535,6.442783566242902,4.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,2.7221197304640987,1.7018083607635892,2.395210203159019,4.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,5.508229311521027,1.8532155797401708,5.05170477510863,4.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,7.567818606375932,2.2375889342849895,6.759434286372012,4.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,2.2092390847334977,1.3425002178763488,1.7603937225168313,4.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,3.2702420109488157,1.4606688648446777,2.71906229597494,5.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,34.57171231958351,2.2209499563213053,14.125993922706432,5.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,2.7750237346421436,1.8529935054101652,2.514351175232469,5.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,10.063752869098542,2.34022173781207,8.835677647559992,5.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,16.744622733546112,3.107983336994019,15.153983598228383,5.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,2.6459944002547586,1.4172080827288642,1.9089149664034586,5.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,3.8601331328916513,1.6561512030430996,3.3330274842052625,6.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,100.47387363057119,2.4526728514620526,30.687521877351976,6.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,2.8752920282130803,1.8631624013729156,2.6663400098456616,6.0,B
0.7543922662734985,0.8783751726150513,0.8049283027648926,21,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,parallel,19.537842813743595,3.1194385886312244,16.731895772255196,6.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,xi,42.89111100730508,4.297221431360646,33.68225886697789,6.0,u
0.7543922662734985,0.8783751726150513,0.8049283027648926,29,L640_sub03026,0.3721097707748413,0.28071674704551697,0.12162481993436813,lambda,3.1535076158074853,1.528324578453069,2.0473960176575696,6.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,1.1099554279927402,1.0662996194195609,1.0953578392075642,1.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,1.1610698200199856,1.079177970546833,1.1380238013694972,1.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,1.122126821245727,1.0702816880427322,1.1098183376678021,1.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,1.113823690867567,1.0700904364374377,1.1088793217308108,1.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,1.1276791632558854,1.0527509488534008,1.0973705765853274,1.0,u
